epoch;loss;train_auc_scores;train_ave_auc_macro;train_ave_auc_micro;train_ave_auc_weighted;val_auc_scores;val_ave_auc_macro;val_ave_auc_micro;val_ave_auc_weighted;val_loss
71;0.3198636833296882;"""[0.8766829179713884, 0.962319147145128, 0.8766747762489336, 0.7918123158204613, 0.9208309201772716, 0.7935269592087573, 0.7846422431497952, 0.8315166263783531, 0.855965195887306, 0.8696879503541656, 0.942511778988151, 0.8708797730913937, 0.7860837123262859, 0.7895113543947523, 0.8100241268388866, 0.8592355561571092, 0.9223582798488396, 0.8490497932588857, 0.7812890164335378, 0.8647950416827485, 0.7749896464735926, 0.8657556449376429, 0.9422994318281962, 0.9091963745168705, 0.9469429147934335]""";0.8591432599164753;0.8873038849743333;0.846909812965131;"""[0.7977386540763319, 0.9037211371267379, 0.7585145413586117, 0.6789450330112154, 0.7485034567072173, 0.6824889824290064, 0.7157866880601732, 0.6865417872887929, 0.7352783255423881, 0.7718276699845698, 0.8630929963636573, 0.7803367028067332, 0.7030946690616635, 0.6556530238417154, 0.7433675416607148, 0.7537473705626799, 0.7415724222707293, 0.7390244271253897, 0.6759050913577852, 0.7413672592653986, 0.6988399795961233, 0.8026703511525703, 0.8854441194358366, 0.8184615537314766, 0.8652794204877113]""";0.757888128172209;0.8116874628499541;0.7462882765836931;0.35873808585349404
72;0.31917394231323504;"""[0.8762158663314609, 0.9620851309720296, 0.8804789747473191, 0.7941257194082172, 0.923140258760908, 0.7946066028309939, 0.785613394934849, 0.8287256769101382, 0.8579667340685272, 0.8716975591873104, 0.9415232130749162, 0.8700842535779861, 0.7868466520285922, 0.7919493508562423, 0.8102732938935884, 0.8585537760809693, 0.9248413511899429, 0.8475223710994554, 0.7800944696760475, 0.8668761376525042, 0.7750422514231494, 0.8677460932675136, 0.9432707812739339, 0.9097099628850608, 0.9469053333918334]""";0.8598358083809395;0.8880020911156179;0.8479838540325457;"""[0.7960301025996385, 0.9048346782832252, 0.7589485328733894, 0.6808516474011596, 0.740897256572875, 0.683476006312069, 0.7128671009867792, 0.6868077197247329, 0.733088309934931, 0.7752374777480138, 0.8660154501949825, 0.7826603883577027, 0.7045862849613587, 0.654871683699846, 0.7431080250449298, 0.7507116439750882, 0.7370577679598267, 0.732989701805723, 0.6776503936297302, 0.7447059937690539, 0.6972282455837923, 0.8000440516783353, 0.887848485843789, 0.8217670296076467, 0.8691034064129114]""";0.7577354953984613;0.8113968601287191;0.7464027553961127;0.35916005914176846
73;0.3188726294020302;"""[0.8769352994925497, 0.9626906868987852, 0.8801487587024864, 0.7958281054900036, 0.9223278925636603, 0.792789274159535, 0.7864680241770541, 0.8324909576610677, 0.8593486629406784, 0.8713089975469679, 0.9430838812808024, 0.871593057176002, 0.7866611599854799, 0.7907141114306552, 0.8099962935444117, 0.8583429053241007, 0.9231511560234908, 0.8479319831247841, 0.7812429187607646, 0.8634185874465663, 0.7748172395911124, 0.8673246763322504, 0.9424131739441999, 0.9095234947500711, 0.9483122610308945]""";0.859954542375135;0.8880056039983845;0.8480773564714965;"""[0.7920579783181249, 0.9058689209455117, 0.7571316381654813, 0.6869994701075082, 0.7453254038554378, 0.6855801159236512, 0.7100862059732139, 0.6873864695382963, 0.7366995654212818, 0.7732892290608054, 0.8655413793143343, 0.7819376381788677, 0.7039832437230474, 0.6576574048420348, 0.7420181062455273, 0.7537627289637127, 0.7421071503983601, 0.7342539082425662, 0.6790939015096236, 0.746735159721961, 0.694123683499865, 0.8033709024549156, 0.8852777926940595, 0.817702376338231, 0.864994581887621]""";0.7581193982129616;0.8112724371656145;0.7469165774877498;0.3584140728573806
74;0.3223300254380601;"""[0.8691658171654487, 0.9584228231530312, 0.871784201766262, 0.7862793149212108, 0.9084462880338868, 0.7852181262310142, 0.7788902478038265, 0.8238777554295607, 0.8480968612017853, 0.8609569839438875, 0.9363365432788339, 0.8586254644209472, 0.7787337850519951, 0.7768859838879316, 0.8034638308139201, 0.847489110284728, 0.9100438579138368, 0.8363722779566768, 0.770747176019863, 0.853413955527857, 0.7673596547511417, 0.8602997571454625, 0.9373881747146043, 0.903288381561901, 0.9420312864025376]""";0.8509447063752862;0.8806856123636414;0.8387060337615827;"""[0.7922731803838977, 0.9001485282203618, 0.7543514117414526, 0.6822493861659206, 0.7434817535100754, 0.683873892535255, 0.7163623970942976, 0.6885047570793222, 0.7296247944167409, 0.7696475512862073, 0.8563866980400816, 0.7769794316466242, 0.7058525723305349, 0.6559643129529058, 0.7413257088403525, 0.7581809115600068, 0.7404600791102715, 0.724477667470679, 0.673042362552506, 0.7476185542801099, 0.7013454969217712, 0.8040422358856779, 0.8827650594495172, 0.8187072288796582, 0.8695679850619589]""";0.7566893582966475;0.8102140521746601;0.7452556494406246;0.35965603177896605
75;0.3250046750480293;"""[0.868476546833864, 0.9585797351479873, 0.8701229011531868, 0.783144831713931, 0.9085604040128463, 0.7811473565804274, 0.7780832711926657, 0.8208651345284596, 0.8461957205752373, 0.8592876984625062, 0.9361469860217624, 0.856632839541827, 0.776071125336048, 0.7752823659594243, 0.8029119098124449, 0.8454127918031756, 0.9081922249626547, 0.8349317095282613, 0.7729161807729927, 0.8524341830042452, 0.7666444666604741, 0.8588083118951794, 0.9358448706255857, 0.9014040302477524, 0.9406565946775148]""";0.8495501676420182;0.8794024114982572;0.8370937111536522;"""[0.792343165475382, 0.8994582131990817, 0.7592957137331413, 0.6853724440808349, 0.737066082082806, 0.681391925683986, 0.7094147659063625, 0.6882120225506425, 0.7282122675796936, 0.7676097908248423, 0.8557800340806545, 0.7830879391815109, 0.6984808861126697, 0.6545825326758832, 0.7431517712769989, 0.7556588935478559, 0.7327388160031076, 0.7300801183763151, 0.6648266814269975, 0.7420606964761787, 0.6965181909692264, 0.8017672410367357, 0.8821588374045103, 0.8200497109384938, 0.8718785742530475]""";0.7552478925950783;0.8093900844627114;0.744010279501061;0.36021611527873815
76;0.3240800309018192;"""[0.8707299376291182, 0.9602504775984251, 0.8719891124737392, 0.7848694426844087, 0.9110879364649734, 0.7872589299690815, 0.7804587660474482, 0.8234091881159198, 0.849533953744789, 0.8609939873715552, 0.9378096306029424, 0.8598462973380405, 0.7790384101569369, 0.7766840305248661, 0.8046477686571541, 0.8482206893898117, 0.9112649684618409, 0.8392444237706599, 0.7747945046993877, 0.8521774379746225, 0.7705848042791266, 0.8604755466070537, 0.9376934432723849, 0.9027130749950852, 0.9430901670258591]""";0.8519546771942091;0.8815006945638283;0.839432553615379;"""[0.7941052437329171, 0.9002369725341463, 0.7548774477984055, 0.6862898550526867, 0.7392768889527926, 0.6764023091832214, 0.7110268364672383, 0.683191551325087, 0.732939336144014, 0.7682876223755241, 0.8578137093611773, 0.7826220630294516, 0.7022855133105714, 0.6610755685592481, 0.7437588121238524, 0.7606129702903897, 0.7381526343719006, 0.7321851646872741, 0.6724390143398713, 0.7409214292764782, 0.6989758839650163, 0.8031616926130521, 0.8813985363414898, 0.8182700694027433, 0.870569053758862]""";0.7564350471598965;0.8102640370086927;0.7455680080241954;0.35884082166259057
77;0.32357462397192277;"""[0.8702690578467636, 0.9608007571825877, 0.8738095536634015, 0.7859639088774677, 0.9123695034612294, 0.7875605060368924, 0.780968036310096, 0.8253869037269889, 0.8509063256973477, 0.8627790839742274, 0.9384552361844614, 0.8604133293248841, 0.7797664256064231, 0.778579086743165, 0.8053173951596755, 0.8519200842568027, 0.9123096350163994, 0.838807560106761, 0.7748697828886592, 0.8568617979178675, 0.7711310840658162, 0.8608710460320529, 0.9384631266816273, 0.9034641091069407, 0.9448787731870126]""";0.8530768843622221;0.8822631239271576;0.8404941821326397;"""[0.7940353636730015, 0.9012939282099374, 0.7581272275623716, 0.6848522347273482, 0.7420267069496851, 0.6854351665927036, 0.7090658125286802, 0.6865888122572614, 0.7276740668554781, 0.7686145060069978, 0.8601696249416788, 0.7832568725391416, 0.7011966150806971, 0.6602186307726048, 0.7452314710718727, 0.7667483590788209, 0.7379313588924193, 0.7249907743357371, 0.6707207862534955, 0.742583882419571, 0.6953538860794859, 0.8021457258668144, 0.8837114891939828, 0.8212023992986592, 0.8681024726984665]""";0.7568511269554764;0.8106255160082241;0.7457229162706783;0.35948701478626266
78;0.32239730038194575;"""[0.8719459233266394, 0.9605845458760555, 0.8751147655412693, 0.7876528199909683, 0.9134139682177361, 0.7873205486507172, 0.7821921994880342, 0.8268020444704353, 0.8517591587087998, 0.8626427451540455, 0.9396677883045026, 0.8616301451843139, 0.7796909084330769, 0.7804228034649472, 0.806546306262273, 0.8507848790750208, 0.9143156864837421, 0.8410595670896195, 0.7762723719715982, 0.8597658415860531, 0.7665147303415591, 0.8623096982929657, 0.939093811804927, 0.9055402769486754, 0.9446970019133636]""";0.8539096214632536;0.8827874022246583;0.8413980932277507;"""[0.7943238377634226, 0.8963089882872177, 0.7569534563933541, 0.6871473675578152, 0.7420609604820131, 0.6830316501002123, 0.7147223672406947, 0.6828483850825907, 0.7322977566367374, 0.769151139540182, 0.8623639293677848, 0.7843462954792759, 0.7035344490839057, 0.65824390019339, 0.7421359511366933, 0.7640350632410531, 0.7381962444391766, 0.7317959433565284, 0.6701787206412227, 0.7448312849527958, 0.6949703424241495, 0.7982849764084855, 0.884516689093552, 0.8186714425831428, 0.8697085195401316]""";0.7569863864410212;0.8111097561535547;0.7460998297249821;0.35909828979167063
79;0.32256716072661246;"""[0.8725391432938553, 0.9607758651580922, 0.8730499888346499, 0.787315043557363, 0.9142201912974126, 0.7886205374026822, 0.7816079690534922, 0.8267404625705734, 0.8515620215489017, 0.8637868322460104, 0.9402585066008716, 0.8631611592158458, 0.7804467978515175, 0.7808943984386498, 0.8057787959869664, 0.8518759800631411, 0.915156213254077, 0.841733836574687, 0.7732708260048877, 0.8594692942423361, 0.7715462749406483, 0.8625935317411406, 0.9387961335278278, 0.9063768998019857, 0.9452852198803811]""";0.8542744769235199;0.8834462710697424;0.8417884403234758;"""[0.7958393356368187, 0.9022238291492853, 0.7545706825977736, 0.6852737279014043, 0.7389919911198213, 0.6790778194216818, 0.7141815479738376, 0.6852821502652565, 0.7317489257273841, 0.7692453488480666, 0.8588355052382366, 0.7840605538968258, 0.7024355405748425, 0.6558991793397202, 0.7462822233347561, 0.7621656918770672, 0.7358641099304282, 0.726562074654812, 0.6689376333131706, 0.7371973084032243, 0.6964903931575663, 0.7971595704793226, 0.882578224858498, 0.8221718317405741, 0.8686979759112597]""";0.7560709270140654;0.8103476043762251;0.7454360989802162;0.3583506613600256
80;0.32241393594762197;"""[0.8663763182946763, 0.9568847941369646, 0.8624674566747232, 0.7801950662223567, 0.9030951262886695, 0.7766443127191256, 0.7731872866450211, 0.8166332525436577, 0.843296845687802, 0.8560122515002919, 0.9337758687669242, 0.855023886200435, 0.7736570509577695, 0.7706209730556313, 0.8007240633090759, 0.845196095590748, 0.9009851188002513, 0.8319305439311995, 0.7704705374673647, 0.8498495089617, 0.7620451523654759, 0.8596526141713615, 0.9345905229664034, 0.9007611948718537, 0.9386040493667822]""";0.8465071956598504;0.8770267227573512;0.8340059935690838;"""[0.7936959338397193, 0.9038859063716157, 0.7553380332639158, 0.6838700888639602, 0.7386589193517862, 0.6809440601954548, 0.7061103313252827, 0.684437841998885, 0.7306706586096644, 0.7667959419668195, 0.8539665678159901, 0.7761996806728726, 0.7016371876338927, 0.6487015078090264, 0.7390323584127776, 0.7610630370602265, 0.7386008597934137, 0.7179870402392498, 0.6722699251431088, 0.7327706192573262, 0.700382395222692, 0.7988261865963896, 0.8836480112768367, 0.8170432055264961, 0.8591468138369048]""";0.7538273244833722;0.8083123834618982;0.7425272533457701;0.3617036047170421
81;0.3254550855017116;"""[0.8684611260528665, 0.9576873264376132, 0.8683225119960747, 0.7838807549430973, 0.9097375738977971, 0.7829378412925657, 0.7778597549602291, 0.8212819670758544, 0.8482581097204824, 0.8601169396100791, 0.9361141420993565, 0.8601617792980374, 0.7748063814374744, 0.7776425324865319, 0.8030736349579237, 0.8457012543303861, 0.910398545303728, 0.8346979519875697, 0.7710698618618619, 0.8544913113243537, 0.766834907903206, 0.861568750388569, 0.9367429858755227, 0.9026356045635548, 0.9408894610575196]""";0.8502149204344902;0.8799963753726306;0.8379490918972514;"""[0.7961252594194631, 0.9015169290237302, 0.7572528488650906, 0.683657394905032, 0.742044509039158, 0.6812874238217317, 0.7055259361322496, 0.6917700076095644, 0.7316544940791514, 0.7712127575203468, 0.8582432498287197, 0.780015220216906, 0.7056564309801334, 0.6507012999821296, 0.7418689832959405, 0.7612307970917851, 0.736666221930337, 0.7221941245364625, 0.6637736175437227, 0.7365273547447247, 0.693591918730247, 0.7969066538706532, 0.8817325562083022, 0.8163413454101951, 0.8644503095400347]""";0.7548779057730325;0.8095818475718666;0.7439865995225361;0.3589061267838862
82;0.3249729006575723;"""[0.8700734907554477, 0.9580439934643548, 0.8705741527996961, 0.7863512716925499, 0.9112031121999637, 0.7820868488962346, 0.7770903354994302, 0.8224840856804958, 0.8500079779135413, 0.8611822569480075, 0.9374046370817112, 0.8594621488104363, 0.7782185330297291, 0.7793175933640716, 0.8040083018245419, 0.8470406859345904, 0.9102862299409157, 0.8353827057644369, 0.7707152248129306, 0.8526058273161878, 0.7661163508434999, 0.8619468407679877, 0.9371546912401106, 0.9033906027140695, 0.941668355517406]""";0.8509526501924938;0.8806656684176883;0.8390397546827651;"""[0.796984443484926, 0.9034814598569393, 0.7585056404959556, 0.6844530809520203, 0.7414784418558601, 0.6812929680916179, 0.7106711376405995, 0.6874191595239446, 0.730782529166388, 0.7676036266021599, 0.8614994890642577, 0.7825723332871133, 0.7033667411965359, 0.6555652854848792, 0.7458958156078654, 0.7566918086684347, 0.7396107105906371, 0.7227420372873483, 0.6705478176176612, 0.737162426587227, 0.6936393224850179, 0.7988254616786907, 0.8835981743935927, 0.820371407374646, 0.8645568032518528]""";0.7559727248898469;0.810852383934425;0.7451062538872822;0.3577111986588691
83;0.3246430646007896;"""[0.8680863962849303, 0.9569555282836768, 0.8695402307005012, 0.785185000820352, 0.9104844722224184, 0.787321548297554, 0.778356124930962, 0.820466211724625, 0.8493485983880652, 0.860488214459241, 0.9357422714207149, 0.8565408502577407, 0.7772091672211852, 0.7786333988487155, 0.8037420800250146, 0.8472099640134348, 0.9093993064189668, 0.8342250887779133, 0.7718648418365077, 0.8566354061225345, 0.7697459043034587, 0.8607621326149986, 0.936665625294765, 0.9028486933466212, 0.9418050218543625]""";0.8507704831387705;0.8799921237604015;0.838535537769749;"""[0.7930100958619707, 0.899830926656054, 0.758584680310616, 0.6840188508773011, 0.74338305165751, 0.6838036352668789, 0.7058250960921846, 0.6855769216153896, 0.7319815807371765, 0.7669730559655933, 0.8620580372977447, 0.7812521609875107, 0.7029401740657828, 0.656033515033737, 0.7448041662548794, 0.7650583931256291, 0.740048849488226, 0.7272290289029476, 0.6719661931651862, 0.7493359164560109, 0.690405840261455, 0.7976497525558035, 0.8809252478730132, 0.8187803818669714, 0.8675794472613012]""";0.756362199985475;0.8103286962505718;0.7448904855696441;0.3579202686162969
84;0.3246913163763845;"""[0.8645379504572315, 0.9537821788362134, 0.8643633261343999, 0.7809277218354348, 0.9021124452725292, 0.7802231694395698, 0.7721702818355659, 0.8111604405168683, 0.841742441405211, 0.8535936700277306, 0.9338649279506207, 0.85496353012005, 0.7713495989526685, 0.7683385280717704, 0.7972309975330608, 0.8409959116800673, 0.8971063568072911, 0.8284949736624301, 0.7666025693491209, 0.8503977529049366, 0.763524488580085, 0.8566662164693086, 0.9317483384776543, 0.9009225588168749, 0.9407303211957805]""";0.8451020278532989;0.8755986946649709;0.8325164562836288;"""[0.7920964934066123, 0.9054255948940523, 0.7550191743740131, 0.6798559478123724, 0.7321965008610275, 0.6840128455061665, 0.7039228316531934, 0.6838487300930396, 0.727511060540568, 0.764468654525757, 0.8568034398202691, 0.7814439948877409, 0.7015992024946615, 0.6550991579299361, 0.7417069121549356, 0.756119519878606, 0.7309590283168407, 0.7262304447522676, 0.6659821583488855, 0.7314986581321925, 0.6944356514325474, 0.797053626949837, 0.88116041607967, 0.8212091851603136, 0.8643367448088013]""";0.7533598389925723;0.8087228844853231;0.7424008265541531;0.3591039171446775
85;0.3257704597293821;"""[0.8691048279540954, 0.9566455700118817, 0.8704630666666667, 0.7850647273881943, 0.9088220225013784, 0.7851278978230436, 0.7770505492574291, 0.8193289211610716, 0.8481375496531552, 0.8591660585630985, 0.9374735855967542, 0.8588451492762694, 0.7764640598412877, 0.7749914193321492, 0.8023331984138422, 0.8463924267550123, 0.9061449653567996, 0.8346162374993699, 0.7721019854692492, 0.8596144036406727, 0.7679021541885382, 0.8608346663770076, 0.9359598922522749, 0.9039082871073681, 0.9430631968484015]""";0.8503822727574005;0.8800308702206942;0.8377784868454031;"""[0.7946607778124302, 0.9039934299792901, 0.7549120987251797, 0.680364117859886, 0.7354788255858226, 0.6814138917966317, 0.708182802863654, 0.6885391741591993, 0.7261712809285772, 0.7694190769999943, 0.8573244094033384, 0.785121442496951, 0.7042350574497008, 0.6605595190103308, 0.7461422488498141, 0.7632752709228097, 0.7356289177039281, 0.7261336284220268, 0.6652326325921979, 0.7317109389029326, 0.693273704589482, 0.7998499601548701, 0.8835848701183653, 0.8229068149772343, 0.866536252102192]""";0.7553860457762737;0.8102515559462934;0.7449551073654584;0.3590644718507567
86;0.32381714073409384;"""[0.8710368125279522, 0.9594184291296642, 0.8719800197948004, 0.7861152586044934, 0.9132825323516828, 0.7880744635725991, 0.7816263312537131, 0.8230210090235246, 0.8524021596710437, 0.8626707775776659, 0.9393275041933361, 0.8624487688680255, 0.7797698529308215, 0.7793368868878474, 0.8055861110716398, 0.8490426506602732, 0.9121538897708161, 0.8377507580738756, 0.7761743966491691, 0.8598614010718928, 0.7731670238679621, 0.8629502396886551, 0.9380837657195994, 0.9055863772823655, 0.9443553253878657]""";0.8534089098252512;0.8826896719175348;0.8409148789284427;"""[0.7970304558514981, 0.90457848816958, 0.7638620515500659, 0.6784959950988023, 0.7404337265623011, 0.679403344609425, 0.7115601671525931, 0.6925849090515837, 0.7281585209744286, 0.768245635570321, 0.8596255703806389, 0.784348909999806, 0.705227245031792, 0.6577533562615939, 0.7433224304726304, 0.7662901637434744, 0.7389307389209643, 0.7268119051542139, 0.6709721026048716, 0.739247178691364, 0.6978884988147748, 0.7998838891466796, 0.8827222389140424, 0.8160105215236373, 0.8685670531643345]""";0.7568782038966166;0.8101690592238807;0.7453910585530664;0.3580461475753163
87;0.3236011404196421;"""[0.871858786815574, 0.9598293890852979, 0.8745366798376513, 0.7888774423903533, 0.9169455106176548, 0.7903327330067392, 0.7829902762417466, 0.8268986455277154, 0.8534362670397047, 0.8643992441922115, 0.9424237503600053, 0.8662792232120752, 0.7812114623745043, 0.7821371339188179, 0.806576292931874, 0.8537356375883075, 0.9168811971992517, 0.8409976484603662, 0.7751143207198884, 0.8634695547477982, 0.7739785997745153, 0.865174596354542, 0.9389919216240167, 0.9073132740288913, 0.9462420080941383]""";0.8556252638457457;0.8840850054035913;0.843028068422028;"""[0.7968871321096401, 0.9050971902575041, 0.7549513891219675, 0.6853852078192254, 0.7391444155661522, 0.6822823584423408, 0.7111273840092219, 0.6883832119617508, 0.7264347132098586, 0.7669136866676755, 0.8569651677115493, 0.782530572387524, 0.704185298828587, 0.6569672193803451, 0.747517680386308, 0.7636976249080518, 0.7323192543588545, 0.7300358901325394, 0.6711759680791229, 0.7363295679198326, 0.6986273724189516, 0.8010162604166797, 0.883038977741213, 0.8215508799506348, 0.8718496800025222]""";0.7565765641515221;0.8098398542921417;0.7456433371621533;0.35760442130682774
88;0.3244041339923174;"""[0.8640579229302164, 0.9561543837410311, 0.8679572633054342, 0.7830501373909294, 0.9075187996876889, 0.7861114632185686, 0.7755565217561835, 0.8213070234009779, 0.8456760049351518, 0.8584791928504681, 0.9375762970362439, 0.8578471863230583, 0.7765750187114802, 0.7761101564566766, 0.8006465599467614, 0.8473353368581591, 0.9059498688237859, 0.8319326430577091, 0.7723828866073852, 0.8557697672405797, 0.7663094632132398, 0.8606756257846668, 0.9371676224392242, 0.9013278440128716, 0.9411815826325739]""";0.8493862628944427;0.8791746010387647;0.8368027010973013;"""[0.7966155387185777, 0.9041766765264658, 0.7579504243842473, 0.675715894273188, 0.7381567025775129, 0.6815959386620909, 0.710552173284399, 0.684424321206286, 0.7285072470569731, 0.7691153891713594, 0.8619338560048547, 0.7788796874837488, 0.7041858393263353, 0.655577670575389, 0.7449764397389641, 0.7568649922210627, 0.7377403690304845, 0.7255687340382115, 0.6849092894232356, 0.740484661133421, 0.692686076508285, 0.8008789833445654, 0.881900094820687, 0.8190145177018686, 0.8657771505548785]""";0.7559275467106837;0.8101426351414867;0.7443376664235682;0.35603767101103423
89;0.3238565241556901;"""[0.8693860231622615, 0.9590504029164015, 0.8735522551387221, 0.7852037193195429, 0.9141450882576573, 0.7888825630661707, 0.7822304249553977, 0.8276099639535679, 0.8507224407565912, 0.8637396040137983, 0.9404683734723668, 0.8644184645708147, 0.7812649719780713, 0.782361524656868, 0.8068392666049715, 0.8528131573847475, 0.9146197036816989, 0.8399493974161281, 0.7749126312247777, 0.8582491440897666, 0.774843358203423, 0.8638235942466556, 0.9396277388905896, 0.904603854122579, 0.9438183834798741]""";0.8542854419825379;0.8831929652052665;0.8417905310160756;"""[0.7968667794783859, 0.9074959918515346, 0.7572857291626818, 0.6796154253681558, 0.7377644448895483, 0.6893616310042823, 0.7135863588889452, 0.6898928039111385, 0.730202765519808, 0.7665572429309198, 0.8628979791174114, 0.7844198874363557, 0.7079603926980816, 0.6587738546750732, 0.7451728296456802, 0.7553665661978277, 0.7368695886388024, 0.7311793439032657, 0.6757931460261535, 0.7396770989394384, 0.7001705195346144, 0.7971790136219665, 0.8807245170227496, 0.8218254905658505, 0.8694979647218454]""";0.7574454946300208;0.8104184819360432;0.7458863478712077;0.35804440986509506
90;0.32207843996520735;"""[0.8727428219443879, 0.9607871533967172, 0.8779286337752282, 0.7917807735338116, 0.9164643258601092, 0.7892338754157386, 0.7832817894907208, 0.8291059110702472, 0.853261287878468, 0.866202628756028, 0.9425651261406282, 0.8653482061226075, 0.7836713993762645, 0.7847109174406525, 0.8089119329763133, 0.8542620311497261, 0.9171384109128625, 0.843203290318326, 0.7778996829866233, 0.8617374149186243, 0.774852049394179, 0.865170084857759, 0.9411191584937101, 0.9067802665250893, 0.9448650201181401]""";0.8565209677141185;0.8847541055036856;0.8442067382269415;"""[0.7950637104214727, 0.9095920484341752, 0.7544569739093254, 0.6814539790191709, 0.7358766770221171, 0.6850023173329931, 0.7182818140055814, 0.688959057484714, 0.732431159189283, 0.7699458633804876, 0.8652653859689071, 0.7814867913710593, 0.703564616161317, 0.6606752285973615, 0.7437267649987425, 0.7559678833365409, 0.7356568654598319, 0.7333110842505947, 0.6717014636361495, 0.735944271724669, 0.7023665572637761, 0.7986458737255916, 0.8828897842857845, 0.817021447540624, 0.8696658148694596]""";0.7571581373355893;0.8110412475456119;0.7461420897311596;0.3584238628571345
91;0.32128923428771844;"""[0.8722663039513171, 0.9615401492149408, 0.8790965461051439, 0.7928733327965016, 0.921240317940017, 0.7921842849048429, 0.7857566737350473, 0.8314083545047695, 0.8555396813803113, 0.8692845938086058, 0.9442752634657314, 0.8673939117797927, 0.7848807210524766, 0.7879966696266225, 0.8092532399026151, 0.8566349199789293, 0.9223863355728394, 0.8433881031803978, 0.7805331054044976, 0.865016469452246, 0.7767546150152729, 0.8670934499513056, 0.9417167577835936, 0.9076239582496684, 0.9461800677520424]""";0.8584927130603812;0.8866538870701294;0.8461662136886581;"""[0.7962261965089459, 0.9082797558422453, 0.7585418773393908, 0.6852473607188886, 0.7356133200688896, 0.690977587843412, 0.717864493718045, 0.6933202173505715, 0.7297409389396765, 0.7679419457943909, 0.8663524661303679, 0.7804410622394464, 0.7060063942294706, 0.6572619930069146, 0.745915005048574, 0.75574771137413, 0.7368086082170917, 0.7276506558977702, 0.6727985573026942, 0.735877555549391, 0.7037140440898483, 0.8035884389376539, 0.8835593983813081, 0.8182189727535789, 0.8677988669156341]""";0.7578197369679333;0.8111133895618405;0.7467920776613125;0.35756326266237715
92;0.3210679581053237;"""[0.8729751191537753, 0.9612025914674995, 0.8782079218344937, 0.7927196201833484, 0.9214545407754179, 0.7912340216648157, 0.7844653535915147, 0.8332868442073975, 0.8553658287835727, 0.8693146442072358, 0.9440488050229543, 0.8683341082045286, 0.7855189939787063, 0.7867823560447993, 0.809819787429659, 0.8573719234656801, 0.9216698552578277, 0.8439846636340212, 0.7783257357587293, 0.8655496488144552, 0.7755823970115101, 0.8670966816946925, 0.942238738339333, 0.9089484958415841, 0.9468660737191532]""";0.8584945900034682;0.8866240825556981;0.8461480300390931;"""[0.7953681919826839, 0.9111728581410412, 0.75556757224893, 0.682945537119145, 0.7370541372442513, 0.6874114403749478, 0.7139699925338755, 0.6929323948458875, 0.7302461352262527, 0.7658328713811409, 0.86503077538797, 0.7843969826328375, 0.7075928258471996, 0.66073784269792, 0.7441522888866403, 0.7573784629950095, 0.7320591606048943, 0.722108363390872, 0.6722162087591396, 0.7378477905073649, 0.6992324216719088, 0.801779815202634, 0.8843380004686443, 0.8159831134834268, 0.8682234995302278]""";0.7570231473265939;0.8107951638403194;0.7459311902532858;0.35815708055037415
93;0.3225372325131017;"""[0.8645702865018163, 0.9570271357577556, 0.8656500825396827, 0.7814245270151827, 0.9096041020282506, 0.7825806337041038, 0.7751643797092789, 0.8224703297887878, 0.8457061902419207, 0.8596115941404106, 0.9394547862633994, 0.8599917609974567, 0.7784962159829352, 0.7767556503968776, 0.8031848316167676, 0.8468264465370903, 0.9110806301522278, 0.8332078401406401, 0.7692208985090012, 0.8561500323963106, 0.7701126446965585, 0.8623434167092737, 0.9385193519168556, 0.9021636805388226, 0.9408035741376894]""";0.8500848408967638;0.8799384903642299;0.8375502526338053;"""[0.7884168926063152, 0.904094508388289, 0.7491298284690918, 0.6766427883882389, 0.7385244897037669, 0.6854738754399151, 0.7112558396820886, 0.6848085993942032, 0.7249814446411514, 0.7594263810564743, 0.8593750268348603, 0.7752197989625728, 0.7005188997617177, 0.6596610157761237, 0.7423575844428153, 0.7555547123458839, 0.7354668853706081, 0.7297932582663943, 0.6740301672362929, 0.7283898007783964, 0.6948958448089761, 0.8010489548889838, 0.8858688294485187, 0.8213751915556783, 0.8637886267356607]""";0.7540039697993208;0.8087188200867156;0.7427121727500754;0.35939755735021617
94;0.3235905501536834;"""[0.8688397687586755, 0.9593918383231842, 0.8731653254395916, 0.7857371380576341, 0.9156553033780872, 0.7871304461222407, 0.7790820177483009, 0.8268267546490514, 0.8497334846489585, 0.864160376657786, 0.9398504511734443, 0.8614716725534571, 0.7808366880006523, 0.7819625232329879, 0.8039182508853985, 0.854123773669699, 0.9170651096442823, 0.8408672872648109, 0.7728547708137157, 0.8625738283737283, 0.7712879873981391, 0.863579860572737, 0.9394781402339822, 0.9041263571989311, 0.944109198885726]""";0.8539131341474081;0.8829764018537654;0.8412246707137649;"""[0.7920951078822396, 0.9086406324218437, 0.7605356782703401, 0.6815466907812793, 0.7462689728279217, 0.6894922779409026, 0.7092451195037403, 0.6898639275915452, 0.7282347817610278, 0.7664867274043823, 0.8608985271302764, 0.7744969566971651, 0.7020610581071867, 0.6564883761409138, 0.7429896107313558, 0.7597159104351137, 0.7410888949399861, 0.7251374065875618, 0.681618155008814, 0.7411605241571022, 0.7017549666504452, 0.802591845467327, 0.8836794470288951, 0.818893795567486, 0.8627646275973793]""";0.7571100007452892;0.8100787411064925;0.7450502067172621;0.3583343973869507
